Marke	Artikelnummer	Kurzbezeichnung	Baujahr	TieferlegungVA	TieferlegungHA	VerstellungVA	VerstellungHA	Auflagen	Zulassung	AchslastVA	AchslastHA	Lieferumfang	Ausfuehrung	Hinweise	Produkt	Durchmesser	EANcode	VerpackungL	VerpackungB	VerpackungH	VerpackungG	Produktkategorie	FederbeinklemmdurchmesserVA	FahrzeugElektronischeDaempferregelung	Hinterachsausfuehrung	Einschraenkung	EinschraenkungF	TieferlegungVAmin	TieferlegungVAmax	TieferlegungHAmin	TieferlegungHAmax	Versandpaket	UPC	Produkthinweis	Zuordnungshinweis	HinweisE	Vk	Hersteller	Modell	Typ	Handelsname	Bauform	Kraftstoffart	Kw	Hubraum	Zylinder	Antriebsart	Hsntsn	Fahrzeugid	Flag_matching
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.0 TDI	Kombi	Diesel	125	1968	4	Frontantrieb	0588AJP | 0588AOS		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.0 TDI	Kombi	Diesel	120	1968	4	Frontantrieb	0588AKJ | 0588AOT		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.0 TDI	Kombi	Diesel	103	1968	4	Frontantrieb	0588887 | 0588ABI		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.0 TDI	Kombi	Diesel	100	1968	4	Frontantrieb	0588ABK | 0588AOR		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.0 TDI	Kombi	Diesel	89	1968	4	Frontantrieb	0588906 | 0588AAB		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI	Kombi	Diesel	132	2698	6	Frontantrieb	0588889 | 0588ABN		0
KW	25310055	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-1240	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402589					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI	Kombi	Diesel	120	2698	6	Frontantrieb	0588ABP | 0588AOW		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	4.2 quattro	Kombi	Benzin	246	4163	8	Allrad	0588884 | 0588ABD		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	3.0 TDI quattro	Kombi	Diesel	165	2967	6	Allrad	0588888 | 0588ABJ		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	3.0 TDI quattro	Kombi	Diesel	155	2967	6	Allrad	0588892 | 0588ABL		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI	Kombi	Diesel	140	2698	6	Frontantrieb	0588AJM | 0588AOV		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI	Kombi	Diesel	132	2698	6	Frontantrieb	0588889 | 0588ABN		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI quattro	Kombi	Diesel	120	2698	6	Allrad	0588900 | 0588ABQ		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI	Kombi	Diesel	120	2698	6	Frontantrieb	0588ABP | 0588AOW		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	3.0 TDI quattro	Kombi	Diesel	176	2967	6	Allrad	0588AJJ		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	3.0 TFSI quattro	Kombi	Benzin	213	2995	6	Allrad	0588AJR		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	3.0 TDI quattro	Kombi	Diesel	171	2967	6	Allrad	0588ABA		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	4.2 FSI quattro	Kombi	Benzin	257	4163	8	Allrad	0588AAZ		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI quattro	Kombi	Diesel	140	2698	6	Allrad	0588AJN		0
KW	25310056	Höhenverstellbarer Federnsatz (Gewindefedern)	02/2005-	25-55	25-55	Gewinde	Gewinde	91	Teilegutachten (§19.3)	1241-1305	-1300	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402596					Gewindefedern										1				91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden)	649	AUDI	A6 Avant (4F) 4F5, C6  (11/2004-08/2011)	4F	2.7 TDI quattro	Kombi	Diesel	132	2698	6	Allrad	0588904 | 0588ABO		0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE (W212) 212, 212 AMG, 212 G, 212 P  (01/2009-12/2016)	W212	E 63 AMG (212.074)	Stufenheck	Benzin	410	5461	8	Heckantrieb	1313BVK | 1313BVS	67703;75822;84392;86721;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE (W212) 212, 212 AMG, 212 G, 212 P  (01/2009-12/2016)	W212	E 63 AMG (212.074)	Stufenheck	Benzin	386	5461	8	Heckantrieb	1313BVJ | 1313BVR	85552;79347;90827;96206;90059;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)		15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS (C218) 218, 218 AMG  (01/2011-12/2017)	C218	CLS 63 AMG (218.374)	Coupe	Benzin	410	5461	8	Heckantrieb	1313BUE | 1313BUJ	78572;77070;85662;82649;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)		15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS (C218) 218, 218 AMG  (01/2011-12/2017)	C218	CLS 63 AMG (218.374)	Coupe	Benzin	386	5461	8	Heckantrieb	1313BUD | 1313BUI	87155;76540;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2011-	15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS Shooting Brake (X218) 218, 218 AMG  (10/2012-12/2017)	X218	CLS 63 AMG (218.974)	Kombi	Benzin	410	5461	8	Heckantrieb	1313CNZ | 1313CSE	69183;84881;83766;87905;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2011-	15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS Shooting Brake (X218) 218, 218 AMG  (10/2012-12/2017)	X218	CLS 63 AMG (218.974)	Kombi	Benzin	386	5461	8	Heckantrieb	1313CNY | 1313CSD	80866;101370;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE (W212) 212, 212 AMG, 212 G, 212 P  (01/2009-12/2016)	W212	E 63 AMG (212.077)	Stufenheck	Benzin	386	6208	8	Heckantrieb	1313BJM | 1313BKK	66926;91319;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE (W212) 212, 212 AMG, 212 G, 212 P  (01/2009-12/2016)	W212	E 63 AMG (212.075)	Stufenheck	Benzin	430	5461	8	Heckantrieb	1313DDU | 1313DKC	75199;88790;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2011-	15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS Shooting Brake (X218) 218, 218 AMG  (10/2012-12/2017)	X218	CLS 63 AMG (218.975)	Kombi	Benzin	430	5461	8	Heckantrieb	1313DKA | 1313DND	97120;82835;81770;94273;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	03/2011-	15-30	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	CLS (C218) 218, 218 AMG  (01/2011-12/2017)	C218	CLS 63 AMG (218.375)	Coupe	Benzin	430	5461	8	Heckantrieb	1313DJX | 1313DNC	77862;87871;97754;95650;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE T-Model (S212) 211 K, 212 K, 212 K AMG, 212 P  (08/2009-12/2016)	S212	E 63 AMG (212.277)	Kombi	Benzin	386	6208	8	Heckantrieb	1313BMC | 1313BNB	82382;83122;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE T-Model (S212) 211 K, 212 K, 212 K AMG, 212 P  (08/2009-12/2016)	S212	E 63 AMG (212.275)	Kombi	Benzin	430	5461	8	Heckantrieb	1313DDY	73267;	0
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE T-Model (S212) 211 K, 212 K, 212 K AMG, 212 P  (08/2009-12/2016)	S212	E 63 AMG (212.274)	Kombi	Benzin	386	5461	8	Heckantrieb	1313BUM | 1313BVT	79502;93857;87326;85839;90349;	1
KW	25325044	Höhenverstellbarer Federnsatz (Gewindefedern)	08/2009-	20-35	0-20	Gewinde	OEM Luftfeder	89	Teilegutachten (§19.3)	-1195	-1365	Set (VA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580402688					Gewindefedern				Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)						1		Lieferumfang nur Vorderachse (Fahrzeuge mit HA Luftfeder)		89=Nur VA höhenverstellbar (Federn + Höhenverstellung), HA Tieferlegung erfolgt mittels serienmäßiger Luftfederung	799	MERCEDES-BENZ	E-KLASSE T-Model (S212) 211 K, 212 K, 212 K AMG, 212 P  (08/2009-12/2016)	S212	E 63 AMG (212.274)	Kombi	Benzin	410	5461	8	Heckantrieb	1313BUN | 1313BVU	87976;69372;92160;91439;	1
KW	25371043	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2011-11/2015	15-35	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-835	-1280	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580419464					Gewindefedern					Für Fahrzeuge ohne PDCC					1			Für Fahrzeuge ohne PDCC	91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 403=Nicht für Fahrzeuge mit serienmäßigem Lift System	1099	PORSCHE	911 (991)  (12/2011-)	991	3.8 Carrera 4S	Coupe	Benzin	294	3800	6	Allrad	0583AFV	67084;	0
KW	25371043	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2011-11/2015	15-35	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-835	-1280	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580419464					Gewindefedern					Für Fahrzeuge ohne PDCC					1			Für Fahrzeuge ohne PDCC	91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 403=Nicht für Fahrzeuge mit serienmäßigem Lift System	1099	PORSCHE	911 (991)  (12/2011-)	991	3.4 Carrera 4	Coupe	Benzin	257	3436	6	Allrad	0583AFU	86098;	0
KW	25371043	Höhenverstellbarer Federnsatz (Gewindefedern)	12/2011-11/2015	15-35	15-35	Gewinde	Gewinde	91	Teilegutachten (§19.3)	-835	-1280	Set (VA+HA)	Höhenverstellbare Federn		Höhenverstellbare Federn		4250580419464					Gewindefedern					Für Fahrzeuge ohne PDCC					1			Für Fahrzeuge ohne PDCC	91=VA + HA höhenverstellbar (Federnsatz bestehend aus VA+HA Federn mit Höhenverstellung, kann ausschließlich mit Seriendämpfern verwendet werden) - 403=Nicht für Fahrzeuge mit serienmäßigem Lift System	1099	PORSCHE	911 (991)  (12/2011-)	991	3.8 Carrera 4S / 4 GTS	Coupe	Benzin	316	3800	6	Allrad	0583AFW	70336;85654;	1
